,Unnamed: 0,comment,label,label_id,Cleaned
5432,,ساندویچ‌ها دیر رسید و نون ساندویچ کاملا خمیر شده بود و برای چهارتا هات داگ فقط دو تا سس فرستاده بودن!!!!!,SAD,1.0,ساندویچ نون ساندویچ خمیر چهارتا هات داگ سس فرستاده
2045,,با این که دیر رسید خوشمزه بود ممنونم,HAPPY,0.0,خوشمزه ممنونم
4693,,ساندویچ رست بیف سفارش دادم که بیشتر نون و سس و قارچ بود دستمال و چنگال نبود سیب زمینی خوب بود,SAD,1.0,ساندویچ رست بیف سفارش نون سس قارچ دستمال چنگال سیب زمینی
6777,,پیک کیکو خراب کرده بود,SAD,1.0,پیک کیکو خراب
4329,,چندان حال نکردم … کاشکی اول خود مرغ رو سوخاری کنید و بعد آرد سوخاری و … بهش بزنید و مجددا سرخ کنید. بیشترش دور ریختنی بود و قابل خوردن نبود,SAD,1.0,نکردم مرغ سوخاری آرد سوخاری بزنید سرخ بیشترش دور ریختنی خوردن
610,,به موقع و برخورد مناسب,HAPPY,0.0,موقع برخورد مناسب
4966,,غذا بسیار بی کیفیت بود، با تأخیر به دستم رسید,SAD,1.0,غذا کیفیت تاخیر دستم
2572,,یه کمی نون ساندویچ خشک بود,HAPPY,0.0,نون ساندویچ خشک
1359,,به موقع، گرم. خوب,HAPPY,0.0,موقع گرم
2520,,باید دست مدیریت و آشپزاشو بوسید,HAPPY,0.0,دست مدیریت آشپزاشو بوسید
3582,,اصلا راضی نبودیم اگه میشد پس میدادیم,SAD,1.0,راضی نبودیم میشد میدادیم
2565,,طعم گوشت زیاد تازه نبود کالباس‌های روی پیتزا هم سوخته بود و حجم مواد پیتزا هم کم بود,HAPPY,0.0,طعم گوشت کالباس پیتزا سوخته حجم مواد پیتزا
4522,,بسیار بد. شیرینی له شده و داغان. انگار از چرخ گوشت درآمده. چرا رولت را سروته (برعکس) چیدید در جعبه؟ عکس آنرا گرفتم. اگر نیاز است بفرمایید ارسال کنم. چه عجیب,SAD,1.0,شیرینی له داغان چرخ گوشت درآمده رولت سروته چیدید جعبه عکس نیاز بفرمایید ارسال عجیب
5984,,متاسفانه برای چندمین بار غذاها سرد بود. علیرغم اینکه تاکید شده بود و درخواست شده بود که دقت شود. کیفیت غذا مناسب است ولی سرد تحویل می‌شود.,SAD,1.0,چندمین غذاها سرد تاکید درخواست دقت کیفیت غذا مناسب سرد تحویل
598,,خوب بود. فقط یکم دیر اومد.,HAPPY,0.0,یکم اومد
5107,,نسبت به سفارشای قبلی که باعث شدند مشتری ثابت رستوران تیاکو بشیم، این سری اصلا کیفیت پیتزا مناسب نبود و مواد تشکیل دهنده هم کم بودند هم به اندازه‌ی مناسب پخته نشده بودند و اصلا راضی نبودیم مثل پیتزا‌های قبلی,SAD,1.0,نسبت سفارشای قبلی باعث مشتری ثابت رستوران تیاکو بشیم کیفیت پیتزا مناسب مواد تشکیل دهنده اندازه مناسب پخته راضی نبودیم پیتزا قبلی
4215,,شیرینی‌ها کهنه بود آبروم رفت,SAD,1.0,شیرینی کهنه آبروم
6877,,سیب زمینی‌ها کهنه بود و تا به دست ما برسه سرد شده بود. پنیر پیتزا خیلی کم بود و پیتزا هم سرد شده بود درکل راضی نبودم از سفارشی که داشتم و اولین و اخرین بار بود!!!,SAD,1.0,سیب زمینی کهنه دست برسه سرد پنیر پیتزا پیتزا سرد درکل راضی نبودم سفارشی اخرین
2237,,عااااااالی بود همه چیییی,HAPPY,0.0,عالی
77,,خیلی زود آوردند ممنون,HAPPY,0.0,آوردند ممنون
6225,,برگرها خوش طعم نبودند.,SAD,1.0,برگرها طعم نبودند
3299,,بسیار عالی از هر لحاظ.. خیلی سپاسگذارم. ممنون,HAPPY,0.0,عالی لحاظ سپاسگذارم ممنون
4758,,با سلام لطفا محلی برای بارگیری فایل به بخش انتقادات اضافه کنید که من برای شما فایل عکس غذای دریافتی را ارسال کنم که بنده کوبیده سفارش مبدهم انتظار دریافت کوبیده را دارم نه قیمه ممنون از پیگیری شما.,SAD,1.0,سلام محلی بارگیری فایل انتقادات اضافه فایل عکس غذای دریافتی ارسال بنده کوبیده سفارش مبدهم انتظار دریافت کوبیده قیمه ممنون پیگیری
4502,,نرم بود و حالت کریسپی نداشت و بی مزه بود.,SAD,1.0,نرم حالت کریسپی مزه
158,,با تشکر از رستوران,HAPPY,0.0,تشکر رستوران
6798,,شیرینی‌ها کاملا نامرتب و به هم ریخته بودن. و اصلا شکل ظاهری مناسبی ندشتن. فقط ۶ هزار تومن پول پیک دادیم که اینجوری شیرینی تحویل بگیریم?,SAD,1.0,شیرینی نامرتب ریخته شکل ظاهری مناسبی ندشتن 6 تومن پول پیک اینجوری شیرینی تحویل
1491,,تجربه عالى بود.. ممنون از دقتتون..,HAPPY,0.0,تجربه عالی ممنون دقتتون
6664,,فقط سس ریخته بودن توش حجم بسیار کم نسبت به قیمت بسیار بالا کیفیت پایین,SAD,1.0,سس ریخته توش حجم نسبت قیمت کیفیت پایین
1770,,من فقط از روز سفارش میدم همیشه تازه و عالی. کیک صبحانه اکثر جاها مزه‌ی کیک کارخونه‌ای میده خشک و فشرده و …. اما پخت اینجا مث کیک خونگی همونجور نرم و اسفنجی طوری و چرب به اندازه که دلچسبش کنه و بسیار خوش طعم و تازه شیرینی خشک و کوکی هاشون من خیلی جاها رو امتحان کردم، مال روز خیلی طعم خاص و کیفیت متفاوتی داره خامه‌ی شیرینی ترهاشون هم خیلی خوش طعمه شیرینی و چربی خامه به اندازه و دلچسبه خلاصه که لطفا همینطور با کیفیت بمونید و رو به پیشرفت باشید,HAPPY,0.0,سفارش میدم عالی کیک صبحانه جاها مزه کیک کارخونه میده خشک فشرده پخت مث کیک خونگی همونجور نرم اسفنجی طوری چرب اندازه دلچسبش کنه طعم شیرینی خشک کوکی هاشون جاها امتحان مال طعم خاص کیفیت متفاوتی خامه شیرینی ترهاشون طعمه شیرینی چربی خامه اندازه دلچسبه همینطور کیفیت بمونید پیشرفت
1560,,غذا خوب بود برخورد پیک خیلی خوب و دوستانه بود حرکت زودفود هم قشنگ بود,HAPPY,0.0,غذا برخورد پیک دوستانه حرکت زودفود قشنگ
705,,غذا سرد بود وقتی رسید و برگر مزه خاصی نداشت هایدا توهمون زمینه کالباس فعالیت کنه موفق تره,HAPPY,0.0,غذا سرد برگر مزه خاصی هایدا توهمون کالباس فعالیت کنه موفق تره
342,,نخودچی برام ارسال نشده لطفا پیگیری شود,HAPPY,0.0,نخودچی برام ارسال پیگیری
6491,,حجم غذا بر خلاف همیشه بسیار کم شده بود و در عین حال قیمت هم بالا رفته بود.,SAD,1.0,حجم غذا خلاف عین قیمت
3441,,پیتزا مزه رب میداد انقدر که رب توش بود و قارچ سوخاری هم تقریبا بی مزه بود,HAPPY,0.0,پیتزا مزه رب میداد رب توش قارچ سوخاری مزه
392,,مدت‌ها بود ساندویچ به این خوشمزگی نخورده بودم. طعم چیکن ناندوز واقعا بهشتی بود و داغ و تازه و اصلا حس فست فود به آدم نمیداد. یکم تندیش زیاد بود و آخراش دیگه اشکم درومد. ولی در کل بی نهایت خوشمزه بود. پوره هم داغ و خوشمزه. شاید اگه شیر یا کره داشت جای پنیر موزورلا من بیشتر می‌پ-ن-یدم. خیلی هم زود رسید. امیدوارم دفعه‌های بعد هم به همین فوق العاده‌ای باشه. پیشنهاد میکنم پنیر کبابی اضافه رو حتما سفارش بدین، ترکیبش توی این ساندویچ بی نظیر میشه.,HAPPY,0.0,ساندویچ خوشمزگی نخورده طعم چیکن ناندوز بهشتی داغ حس فست فود آدم نمیداد یکم تندیش آخراش اشکم درومد نهایت خوشمزه پوره داغ خوشمزه شیر کره پنیر موزورلا پ-ن-یدم العاده باشه پیشنهاد پنیر کبابی اضافه سفارش ترکیبش ساندویچ میشه
467,,هم غذا وهم بسته بندی عالی بود,HAPPY,0.0,غذا وهم بسته عالی
666,,طبق معمول با تاخیر و دریافت غذا به صورت سرد و زمان بالای ۱ ساعت. البته کیفیت خوب بود ولی باید یه فکری به حال این تاخیرات همیشگی کرد!,HAPPY,0.0,طبق معمول تاخیر دریافت غذا سرد 1 ساعت کیفیت فکری تاخیرات همیشگی
289,,خیلی سریع آوردن مرسی,HAPPY,0.0,None
2711,,خوب بود.. پرپروک مثل همیشه عالی بود..,HAPPY,0.0,پرپروک عالی
3026,,سلام ممنون بابت قبول سفارشات نون. واقعاخرید نون مشکل بزرگی است.,HAPPY,0.0,سلام ممنون بابت قبول سفارشات نون واقعاخرید نون مشکل بزرگی
6087,,غذا دیر به دستم رسید. پیتزاش معمولی رو به پایین بود و سیب زمینی‌ها هم اصلا تازه نبودند.,SAD,1.0,غذا دستم پیتزاش پایین سیب زمینی نبودند
2579,,به نظرم پوست مرغ رو برای سوخاری میگیرید عالیه، موفق بلشید,HAPPY,0.0,نظرم پوست مرغ سوخاری میگیرید عالیه موفق بلشید
414,,حلیم خوب بود ممنون شله قلمکار خوشمزه نبود البته ما آش مجبور بودیم سفارش بدیم چون رستوران زیر بیست هزار تومان ثبت سفارش نمیکنه با اینکه برای یه مسیر کوچک چهار هزار تومان هزینه پیک میگیره,HAPPY,0.0,حلیم ممنون شله قلمکار خوشمزه آش مجبور سفارش بدیم رستوران تومان ثبت سفارش نمیکنه مسیر کوچک تومان هزینه پیک میگیره
5152,,متاسفانه گوشت آبگوشت بسیار کم بود. حبوبات هم آنچنانی زیاد نبود,SAD,1.0,گوشت آبگوشت حبوبات آنچنانی
2526,,خیلی سریع و گرم و با کیفیت عالی بدستم رسید ممنونم,HAPPY,0.0,گرم کیفیت عالی بدستم ممنونم
4947,,برنج و جوجه معمولی! پیک هم غذا رو له شده اورد! تشکر واقعا!,SAD,1.0,برنج جوجه پیک غذا له اورد تشکر
1266,,سوپر برگر واقعا عالی بود. پیتزا اما متوسط و سرد بود,HAPPY,0.0,سوپر برگر عالی پیتزا متوسط سرد
6896,,ساعت ثبت سفارش ۲۲٫۲۰ دقیقه بود که تحویل ساعت ۱۱:۴۵ شد در حالی که فاصله رستوران تا منزل ما سه کوچه می‌باشد. غذا‌ها تقریبا ولرم و کیفیت همیشگی رو اصلا نداشت,SAD,1.0,ساعت ثبت سفارش 22٫20 دقیقه تحویل ساعت 11 45 حالی فاصله رستوران منزل سه کوچه غذا ولرم کیفیت همیشگی
4181,,واقعا نمیدونم چرا اسمشو گذاشتن فینگرفود!!! چون حدود ۵تا قیف بزرگ بود,SAD,1.0,نمیدونم اسمشو گذاشتن فینگرفود 5تا قیف
6065,,حجم جوجه ۱۷۰ گرم بود نه ۲۵۰ گرم ولی خوشمزه بود..,SAD,1.0,حجم جوجه 170 گرم 250 گرم خوشمزه
1658,,با اینکه مسیر دور بود ولی هم به موقع اوردن هم غذا گرم بود,HAPPY,0.0,مسیر دور موقع اوردن غذا گرم
4760,,واقعا خیلی بی کیفیت بود و تخمه درجه ۳ هم نبود,SAD,1.0,کیفیت تخمه درجه 3
2703,,خوب بود سالاد سزارش خیلی خوب بود.,HAPPY,0.0,سالاد سزارش
4985,,غذا بسیار دیر و سرد رسید و نسبت به قبل دارای حجم کمتری بود.,SAD,1.0,غذا سرد نسبت دارای حجم
5781,,باسلام متاسفانه با توجه به اینکه مهمان داشتم اما غذاها تو جعبه ریخته شده بود، برنج از تو ظرفش بیرون ریخته بود کف جعبه و فقط یک پک قاشق چنگال همراه این همه غذا بود، با توجه به طولانی شدن تحویلشم غذاها سرد بود,SAD,1.0,باسلام توجه مهمان غذاها جعبه ریخته برنج ظرفش ریخته کف جعبه پک قاشق چنگال همراه غذا توجه طولانی تحویلشم غذاها سرد
1716,,پیتزا پنجره‌ای دوست دارم با سس تند,HAPPY,0.0,پیتزا پنجره دوست سس تند
316,,همه چیز اوببود ولی اگر پیک دقیق‌تر آدرس را بخواند و بیاید عالی میشود,HAPPY,0.0,اوببود پیک دقیق آدرس بخواند عالی میشود
1990,,کلا انگار مواد به خمیر پیتزا نچسبیده بود و خیلی چرب بود و مواد بیشتر به جعبه چسبیده بود تا خمیر پیتزا,HAPPY,0.0,مواد خمیر پیتزا نچسبیده چرب مواد جعبه چسبیده خمیر پیتزا
3524,,بی نهایت سرد، یعنی کاملا مشخصه غذا مونده است و گذاشتن ماکرو فر,SAD,1.0,نهایت سرد مشخصه غذا مونده گذاشتن ماکرو
205,,لطفا در محدوده بذارید منطقه ما رو مچکرم از کیفیت غذای خوبتون,HAPPY,0.0,محدوده بذارید منطقه مچکرم کیفیت غذای خوبتون
3923,,ماهی خیلی ریز بود و به همین دلیل استخوانهای ریزی داشت که عیر ممکن بود جدا کردنش! نصف ماهی بذارین اما ماهی بزرگتر بذارین که قابل خوردن باشه، اکبر جوجه به نسبت بهتر بود فقط خشک بود و کم نمک,SAD,1.0,ماهی ریز دلیل استخوانهای عیر کردنش نصف ماهی بذارین ماهی بزرگتر بذارین خوردن باشه اکبر جوجه نسبت خشک نمک
3358,,بسیار لذیذ و عالی و تازه مثل همیشه. ممنونم,HAPPY,0.0,لذیذ عالی ممنونم
4926,,شیرینی که برای من ارسال شده بیشتر شبیه آش بود نه شیرینی,SAD,1.0,شیرینی ارسال شبیه آش شیرینی
5950,,سر وقت رسید ولى من رب گوجه دریان دشت شیشه اى سفارش دادم اما کنسروى رسید.,SAD,1.0,وقت رب گوجه دریان دشت شیشه سفارش کنسروی
2016,,ما الان چندین ساله هم مشتری حضوریشون هستیم هم مشتری دلیوری این سری بجای پنیر دور خمیر از سس صورتی رنگ استفاده شده بود اصلا جالب نبود,HAPPY,0.0,ساله مشتری حضوریشون مشتری دلیوری بجای پنیر دور خمیر سس صورتی رنگ جالب
5969,,جوجه ترش، مزه همیشگی رو نداشت، (چاشنیش کم بود),SAD,1.0,جوجه ترش مزه همیشگی چاشنیش
6072,,همبرگر خیارشور کم بود پیتزا خوب بود ولی در کا سیب خیلی معمولی شده,SAD,1.0,همبرگر خیارشور پیتزا کا سیب
2943,,پیتزا گرم رسید طعمش هم خوب بود و برای من که عاشق پنیرم گزینه خوبیه چون پنیرش زیاده,HAPPY,0.0,پیتزا گرم طعمش عاشق پنیرم گزینه خوبیه پنیرش
1084,,همچی عالی مرغ تازه و خوب پخته شده بود,HAPPY,0.0,همچی عالی مرغ پخته
151,,اول اینکه پیتزا رو برام نذاشتن توی باکس پیک جا موند و تا من پیگیری کنم و برسه سرد شده بود. دوم اینک حجم پیتزا خیلی کم بود اما پاستا نسبت ب قیمت اوکی بود فقط اینک با پاستاهای دیگ فرق داشتاما طعم بدی نداشت,HAPPY,0.0,پیتزا برام نذاشتن باکس پیک موند پیگیری برسه سرد حجم پیتزا پاستا نسبت ب قیمت اوکی پاستاهای دیگ فرق داشتاما طعم بدی
2125,,بمب خوشه‌ای سیب زمینی حجم زیاد برای ۲ تا ۳ نفر غذای کامل بود فقط یکم کم نمک بود! پیتزا فول پرملات هم که حجمش خوب بود ولی کیفیت مواد متوسط بود. درکل راضی بودم,HAPPY,0.0,بمب خوشه سیب زمینی حجم 2 3 نفر غذای یکم نمک پیتزا فول پرملات حجمش کیفیت مواد متوسط درکل راضی
4967,,از غذا عکس گرفتم انگارپیتزا رو از تنور در اوردن سروته گذاشتن رو در جعبه پیتزا با تکون فراوون رسوندن به مشتری. غذا تکه تکه کلن هم پنیرش به در جعبه پیتزا چسبیده بود,SAD,1.0,غذا عکس انگارپیتزا تنور اوردن سروته گذاشتن جعبه پیتزا تکون فراوون رسوندن مشتری غذا تکه تکه کلن پنیرش جعبه پیتزا چسبیده
1188,,هم بموقع رسید هم طعمش عالی بود راضیم از سفارشم ممنون,HAPPY,0.0,بموقع طعمش عالی راضیم سفارشم ممنون
3915,,همه غذا‌ها سرد بود و طعم انها در نظر من خوشمزه نبود. نکته‌ای که باید مدنظر واقع میشد این بود که سیب زمینی طعم مقوا یا کاغذ گرفته بود چون هیچ ورقه روغنی بین سیب زمینی‌ها و جعبه وجود نداشت.,SAD,1.0,غذا سرد طعم نظر خوشمزه نکته مدنظر واقع میشد سیب زمینی طعم مقوا کاغذ ورقه روغنی سیب زمینی جعبه
1581,,سالاد خیلی خوبی بود,HAPPY,0.0,سالاد خوبی
4799,,کیفیت غذاها مخصوصا ساندویچ‌ها بشدت افت کرده. این اصلا خوب نیست که با تعویض یک آشپز، اینهمه تغییرات در کیفیت اصلی غذاها ایجاد بشه! من همیشه وقتی مهمون دارم یا میخوام فست بخورم، مشتاقانه از اینجا سفارش میدادم. اما چند وقتیه که پسر خوب با پایین آوردن کیفیت غذاهاش دیگه دوست نداره ازش خرید کنیم. از این به بعد باید بفیه فست فودیهاروهم امتحان کنیم.,SAD,1.0,کیفیت غذاها مخصوصا ساندویچ افت تعویض آشپز اینهمه تغییرات کیفیت اصلی غذاها ایجاد بشه مهمون میخوام فست بخورم مشتاقانه سفارش میدادم وقتیه پسر پایین کیفیت غذاهاش دوست نداره خرید بفیه فست فودیهاروهم امتحان
2339,,خوشمزه بود و خیلی زود و گرم به دستم رسید,HAPPY,0.0,خوشمزه گرم دستم
1047,,بسیار عالی … واقعا دستتون درد نکنه,HAPPY,0.0,عالی دستتون درد نکنه
3733,,کیفیتش خوب نبود اصلا راضی نبودم,SAD,1.0,کیفیتش راضی نبودم
4928,,غذا مثل همیشه خوب بود. برخورد پیک بسیار بسیار بد بود.,SAD,1.0,غذا برخورد پیک
6482,,"تحویل غذا در ۱ساعت و ۴۵دقیقه!!!! """,SAD,1.0,تحویل غذا 1ساعت 45دقیقه
2955,,مثل همیشه بسیار عالی. ممنونم,HAPPY,0.0,عالی ممنونم
1165,,راننده پیک بسیار خوش برخورد و محترم بودند، ولی تارت داخل جعبه به هم ریخته شده بود، و ظاهر غیر طبیعی و بدی پیدا کرده بود.,HAPPY,0.0,راننده پیک برخورد محترم تارت جعبه ریخته ظاهر طبیعی بدی
3474,,عالییییییی مثل همیشه مرسی از بچه‌های شیلا,HAPPY,0.0,عالی بچه شیلا
6531,,پیتزا بسیار ساده و معمولی بود اصلا نسبت به قیمت نمیارزه,SAD,1.0,پیتزا ساده نسبت قیمت نمیارزه
3086,,سفارشم سریع و سالم رسید کیک گردو زیاد خوب نبود، اسفنجش سفت و فاقد لطافت بود ولی کیک هویج عالی بود,HAPPY,0.0,سفارشم سالم کیک گردو اسفنجش سفت لطافت کیک هویج عالی
1665,,تنها مشکل چرب بودن بیش از حد پیتزاهاست,HAPPY,0.0,مشکل چرب حد پیتزاهاست
827,,پیتزا خیلی سبک بود و آدم با خوردنش سنگین نمیشه، کیفیت برگرها هم عالی بود,HAPPY,0.0,پیتزا سبک آدم خوردنش سنگین نمیشه کیفیت برگرها عالی
6152,,غذای خوب و زمان تحویل مناسب بود. ممنون فقط هزینه ارسال زیادتر معمول محاصبه شده.,SAD,1.0,غذای تحویل مناسب ممنون هزینه ارسال زیادتر معمول محاصبه
6269,,کباب بسیار خوشمزه و باکیفیت بود ولی بسیار دیر و سرد به دستم رسید. ته چین زعفرانی هم نداشت.,SAD,1.0,کباب خوشمزه باکیفیت سرد دستم ته چین زعفرانی
2541,,اولا کوبیده عالی بود راضی ام دوما گوجه عالی بود راضی ام سوما بسته بندی و ارسال و پیک عالی بود راضی ام چهارما از نوع برنج راضی ام ولی از طبخ برنج راضی نیستم آشپز دقت کن. در کل غذای خوشمزه‌ای بود,HAPPY,0.0,کوبیده عالی راضی دوما گوجه عالی راضی سوما بسته ارسال پیک عالی راضی چهارما برنج راضی طبخ برنج راضی آشپز دقت غذای خوشمزه
5569,,برخورد پیک نامناسب بود، بالا نیاورد,SAD,1.0,برخورد پیک نامناسب نیاورد
5201,,متأسفانه کیفیت فست فود باروژ (یوسف آباد) به شدت افت کرده. سه بار متوالی هست که ازشون غذا گرفتم، غذا توی پایین‌ترین کیفیت از لحاظ طعم و پخت بوده. دوبار چیکن استرپس و یک بار هم پیتزا. استرپس دیشب بقدری بد بود که به هیچ عنوان قابل خوردن نبود. دیگه امکان نداره از این رستوران سفارش بگیرم.,SAD,1.0,کیفیت فست فود باروژ یوسف شدت افت سه متوالی ازشون غذا غذا پایین کیفیت لحاظ طعم پخت دوبار چیکن استرپس پیتزا استرپس بقدری خوردن امکان نداره رستوران سفارش
3715,,داخل کباب کاملا نپخته بود، خیلی اشتباه کردم سفارش دادم حیف پول,SAD,1.0,کباب نپخته اشتباه سفارش حیف پول
4836,,فوق العاده سرد و ماسیده دست مارسید,SAD,1.0,العاده سرد ماسیده دست مارسید
6731,,با اینکه در توضیحات درخواست نوشابه خانواده مشکی داده بودن نوشابه فانتا زردارسال شد.,SAD,1.0,توضیحات درخواست نوشابه خانواده مشکی نوشابه فانتا زردارسال
2595,,سیب زمینی نسبت به قیمت کم و بی کیفیت بود و چیزبرگر مغز پخت نبود,HAPPY,0.0,سیب زمینی نسبت قیمت کیفیت چیزبرگر مغز پخت
3741,,سیب زمینى خیلى بوى روغن نباتى میداد! ترجیحا میبایست از روغن مایع گیاهى استفاده شود جوجه هم خوب مغز پخت نشده بود,SAD,1.0,سیب زمینی بوی روغن نباتی میداد ترجیحا میبایست روغن مایع گیاهی جوجه مغز پخت
957,,مثل همیشه خوب اما سس مخصوص همراه سیب زمینی فراموش شده بود,HAPPY,0.0,سس مخصوص همراه سیب زمینی فراموش
2438,,نکتار پرتقال توسرخ درخواست داده بودم و در فاکتور ارسالی نیز درج شده بود ولی نکتار پرتقال معمولی فرستاده شده بود، اگر محصولی موجود نیست لطفا ارسال نفرمایید,HAPPY,0.0,نکتار پرتقال توسرخ درخواست فاکتور ارسالی درج نکتار پرتقال فرستاده محصولی موجود ارسال نفرمایید
5608,,قبلا کیفیت سیب خیلی بهتر بود. متاسفانه پیتزایی که از این شعبه گرفتم کاملا سفید رنگ بود مثل نون لواش!!!! و مزه خوبی هم نداشت. صرفا رفع تکلیفی یه چیزی فرستاده بودن فکر کنم. اصلا راضی نبودم,SAD,1.0,کیفیت سیب پیتزایی شعبه سفید رنگ نون لواش مزه خوبی رفع تکلیفی فرستاده راضی نبودم
491,,به جای استک لیمویی متاسفانه طعم سیب فرستاده بودن که همراه غذا اصلا مناسب نبود,HAPPY,0.0,استک لیمویی طعم سیب فرستاده همراه غذا مناسب
3979,,من سالاد کلم سفارش دادم ۶۵۰۰ تومان، یه سالاد اومد اندازه یه قاشق هم توش سالاد نداره واقعا خجالت آور، رستوران‌های دیگه اینو اشانیتون رو غذا هم روشون نمیشه بدن,SAD,1.0,سالاد کلم سفارش 6500 تومان سالاد اومد اندازه قاشق توش سالاد نداره خجالت رستوران اشانیتون غذا روشون نمیشه بدن
6207,,بدترین برگر. طعم گوشت‌ها مثل قبل نیست و کیفیت خیلی پایین است.,SAD,1.0,بدترین برگر طعم گوشت کیفیت پایین
4988,,تاخیر بسیار زیاد بیش از یک ساعت داشتن,SAD,1.0,تاخیر ساعت
2346,,همونی که میخواستم غذای سالم و رژیمی. سپاس فراوان,HAPPY,0.0,همونی میخواستم غذای سالم رژیمی سپاس فراوان
112,,درود پیک به درخواست من بسته رو داخل اسانسور قرار داد گفتم تا بالا نیاد که اذیت بشه ولی متاسفانه فراموش کرده بود در اسانسور رو ببنده و من ۴ طبقه رفتم پایین,HAPPY,0.0,درود پیک درخواست بسته اسانسور قرار نیاد اذیت بشه فراموش اسانسور ببنده 4 طبقه رفتم پایین
6750,,کیفیت غذا مثل همیشه عالی بود اما انقدر دیر رسید که هم ما از گرسنگی مردیم هم اینکه سس سیب زمینی کاملا ماسیده بود. روی بقیه موارد هیچ نقدی وارد نیست,SAD,1.0,کیفیت غذا عالی گرسنگی مردیم سس سیب زمینی ماسیده بقیه نقدی وارد
6383,,غذارو بدون قاشق چنگال تحویل بنده دادن بنظر شما با چی بخورم؟!,SAD,1.0,غذارو قاشق چنگال تحویل بنده بنظر بخورم
1423,,خیلی عالی بود خوشمزه باکیفیت ممنون,HAPPY,0.0,عالی خوشمزه باکیفیت ممنون
45,,کیفیت کباب‌ها عالی بود,HAPPY,0.0,کیفیت کباب عالی
2225,,سلام من امروز جوجه کباب ران رو سفارش دادم. حجم غذا عالی طعم غذا عالی دارچین غذا عالی پیشنهاد میکنم یکبار امتحانش کنید. موفق باشید,HAPPY,0.0,سلام جوجه کباب ران سفارش حجم غذا عالی طعم غذا عالی دارچین غذا عالی پیشنهاد یکبار امتحانش موفق
6308,,سومین بار متوالی که تاخیر داشت غذا، فقط پیامک عذرخواهی و پیگیری میدین ولی خدماتتون به شدت افت کرده متاسفانه,SAD,1.0,سومین متوالی تاخیر غذا پیامک عذرخواهی پیگیری میدین خدماتتون شدت افت
6443,,خیلی افتضاح یعنی خیلی افتضاح کلا پنیر بریزید تو پیتزا خودتون رو راحت کنید,SAD,1.0,افتضاح افتضاح پنیر بریزید پیتزا خودتون
2389,,میرزا قاسمی نگو جاااان چقدر خوشمزه و باکیفیت. اصلا باورم نمیشد با این قیمت، یک بسته بندی شیک و تمیز و یک غذای هم خوشمزه و هم باکیفیت و هم باحجم بسیار زیاد تحویل بگیرم. میرزا قاسمی انقد بود ک سه نفر گشنه کامل سیر میشدن. مخصوصا ک کنارش سنگک و ماست و خیار و سبزی و پیاز تازه هم داشت. بیست,HAPPY,0.0,میرزا قاسمی جان خوشمزه باکیفیت باورم نمیشد قیمت بسته تمیز غذای خوشمزه باکیفیت باحجم تحویل میرزا قاسمی انقد سه نفر گشنه سیر میشدن مخصوصا سنگک خیار سبزی پیاز
3897,,پیتزا‌ها کاملا سرد بودند … مربوط به پیک هم نیست … لطفا ننویسید پیک … کیفیت پیتزا پپرونی بد نبود ولی کاپریچیوزا علاوه بر سرد بودن بسیار خشک و کیفیت ژامبون‌ها پایین و مانده بود ….,SAD,1.0,پیتزا سرد مربوط پیک ننویسید پیک کیفیت پیتزا پپرونی کاپریچیوزا علاوه سرد خشک کیفیت ژامبون پایین مانده
2518,,سفارش‌های قبلی خوب بود ولی ایندفعه هم نون کهنه بود و هم مواد داخل ساندویچ کم بود.,HAPPY,0.0,سفارش قبلی ایندفعه نون کهنه مواد ساندویچ
2869,,کیفیت پیتزا بسیار عالی بود,HAPPY,0.0,کیفیت پیتزا عالی
6511,,برخورد پیک بسیار نا مناسب بود خیلی بی ادب بود و حتی غذا رو نمیخواست به دستمون بده! میگفت میزارم آسانسور خودتون بردارین! جواب سلام هم نداد! خیلی گستاخ بود,SAD,1.0,برخورد پیک نا مناسب ادب غذا نمیخواست دستمون بده میگفت میزارم آسانسور خودتون بردارین جواب سلام نداد گستاخ
985,,اولین بار بود که سفارش میدادم و همه چی خوشمزه و تازه بوده با همکارها دور هم داریم میخوریم سریع هم اماده و ارسال شد، قطعا دوباره سفارش میدیم ولی اسنپ اکسپرس قبل تحویل گزینه‌ی تحویل داده شد رو زد که خیلی حرفه‌ای نیست، در کل عالی بود,HAPPY,0.0,سفارش میدادم خوشمزه همکارها دور میخوریم اماده ارسال سفارش میدیم اسنپ اکسپرس تحویل گزینه تحویل زد حرفه عالی
351,,نوع نوشیدنی (نوشابه) در منو مشخص نیست. کوکایا اسپرایت یا فانتا یا میراندا یا …,HAPPY,0.0,نوشیدنی نوشابه منو مشخص کوکایا اسپرایت فانتا میراندا
6004,,گاتا و نان خرمایی هردو کهنه بود و کنار نان‌ها کاملا خشک شده بود,SAD,1.0,گاتا نان خرمایی هردو کهنه نان خشک
5605,,برای چندمین بار سفارش دادیم پ غذا نپخته بود مرغ خام و صورتی رنگ بود,SAD,1.0,چندمین سفارش غذا نپخته مرغ خام صورتی رنگ
5955,,با سلام ۱- غذا با ۳۰ دقیقه تاخیر به دست من رسید. ۲- غذا سرد بود. ۳- کیفیت غذا در حد معمولی بود.,SAD,1.0,سلام 1- غذا 30 دقیقه تاخیر دست 2- غذا سرد 3- کیفیت غذا حد
